,MSSR_1.0,Turnover,PctOfHomesIncreasingInValues,mimi,HS_StudentTeachRatio,MS_StudentTeachRatio,count_metro_bus_km,PriceIndex,FreddieMac15yr,distance_public_school_arts_center_km,MSSR_2.0,ListDate_dt_month,HSSR_1.0,CloseDate_dt_month,qcut_CloseDate_dt_month
4435,0.0,3.5780000000000003,95.51,78.5,12.8,12.8,102,189.6382211,3.49,10.1755115117,0.0,8,1.0,9,0
4436,0.0,4.2679,30.08,68.6,12.6,9.7,71,164.18939319999996,4.06,4.569846024499999,0.0,12,0.0,3,0
4437,0.0,7.7697,89.25,70.5,9.6,12.3,83,176.82254369999995,2.77,2.1198652883,1.0,2,0.0,2,0
4438,0.0,3.8258,8.63,69.4,13.0,10.8,69,165.8540725,4.44,8.9483908609,0.0,1,1.0,3,0
4439,0.0,3.4303,73.42,79.0,12.5,15.3,118,195.8744368,3.24,9.0819773376,0.0,7,1.0,8,0
4440,0.0,4.041,19.96,66.2,14.8,10.7,56,166.74153180000005,3.35,1.9112298479,0.0,10,0.0,1,0
4441,0.0,5.9069,84.22,75.5,9.6,10.6,76,187.9588779,3.17,1.6885161515,0.0,6,0.0,6,0
4442,0.0,6.8822,54.28,78.8,10.7,13.6,83,194.1442297,3.21,2.1169367645,0.0,10,0.0,11,0
4443,0.0,5.7435,83.71,67.9,15.2,13.5,53,174.9641855,2.66,0.8084710320999999,0.0,11,0.0,11,0
4444,0.0,3.1052,80.19,67.9,12.8,12.8,72,174.9641855,2.66,9.010737257899999,0.0,11,1.0,2,0
4445,0.0,4.8210000000000015,64.15,67.5,13.2,11.9,58,167.9615905,3.91,0.4771034429,0.0,8,0.0,7,0
4446,0.0,6.029,82.96,68.5,15.2,13.5,51,174.7804831,2.66,0.8384789318000001,0.0,12,0.0,2,0
4447,0.0,4.8707,76.64,67.1,9.6,10.6,111,173.0314193,2.95,2.0784990945,0.0,6,0.0,7,0
4448,0.0,3.8951,65.15,78.8,13.0,14.6,82,193.6113816,3.19,8.9844031891,1.0,11,1.0,11,0
4449,1.0,5.4311,12.73,67.5,10.0,11.9,69,167.9615905,3.91,10.3429459235,0.0,8,1.0,9,0
4450,1.0,3.9739999999999998,20.17,66.1,15.5,11.5,66,164.0254855,3.2,11.0211941378,0.0,1,1.0,3,0
4451,1.0,5.5154,97.4,78.5,10.5,9.0,71,189.6382211,3.49,2.0368543575,0.0,8,1.0,8,0
4452,1.0,5.5489999999999995,96.89,77.3,10.5,9.0,66,189.27894,3.43,2.4508547027,0.0,7,1.0,7,0
4453,1.0,8.0379,89.23,79.3,10.7,10.7,98,195.9526553,3.27,2.7517819878,0.0,6,0.0,6,0
4454,0.0,2.8366,61.74,66.9,12.8,14.7,88,174.1138544,2.85,9.7668537392,1.0,7,1.0,7,0
4455,1.0,3.4575,78.75,79.6,12.5,13.4,92,194.8306605,3.29,9.9107972746,0.0,5,1.0,7,0
4456,0.0,4.7583,18.28,70.1,12.6,9.7,84,168.7854764,4.42,4.5920285432,0.0,4,0.0,7,0
4457,0.0,5.1139,23.91,68.7,14.8,13.5,56,168.16883080000005,3.82,0.6242300046,0.0,5,0.0,6,0
4458,0.0,4.3206,50.17,67.1,9.6,10.6,81,168.5979178,3.14,1.6542031686,0.0,4,0.0,5,0
4459,0.0,3.7587,8.6,68.7,12.8,14.7,86,168.16883080000005,3.82,10.0013192772,1.0,5,0.0,5,0
4460,0.0,3.3143,18.49,67.0,15.0,11.5,76,168.14317490000005,3.46,4.6063324351,1.0,8,1.0,9,0
4461,0.0,5.5775,43.23,66.3,11.2,12.3,83,164.6735404,3.25,2.1111960521,1.0,12,0.0,12,0
4462,0.0,4.7583,18.28,70.1,12.6,9.7,70,168.7854764,4.42,4.5836996717,0.0,4,0.0,6,0
4463,0.0,5.0995,5.03,68.6,13.0,10.8,68,164.18939319999996,4.06,8.947449433200001,0.0,12,1.0,3,0
4464,1.0,5.8866,65.28,78.8,15.1,13.4,69,194.1442297,3.21,3.8384230882,0.0,10,0.0,10,0
4465,0.0,3.7404,42.15,69.5,14.8,10.7,55,164.60666940000004,4.08,1.9199161585,0.0,3,0.0,3,0
4466,0.0,2.8796,51.98,67.1,12.8,12.8,93,173.0314193,2.95,8.6623498036,0.0,6,1.0,6,0
4467,0.0,5.1488,99.22,78.1,12.6,11.5,69,189.236479,3.27,3.8336093322,1.0,10,0.0,10,0
4468,0.0,7.3358,87.56,77.3,15.2,13.5,58,189.27894,3.43,0.4969424056,0.0,7,0.0,7,0
4469,0.0,3.5218,8.87,66.3,12.8,12.8,63,167.5460189,3.32,8.8991634867,0.0,9,0.0,9,0
4470,0.0,3.3344,71.44,78.7,12.5,15.3,85,195.0863121,3.25,9.7858190843,0.0,8,1.0,8,0
4471,0.0,5.414,83.82,67.7,15.2,13.5,46,175.0512181,2.69,0.9137675494,0.0,10,0.0,10,0
4472,0.0,4.8502,48.55,66.8,13.2,11.9,20,165.25843500000005,3.68,2.453721251,0.0,11,0.0,11,0
4473,0.0,3.7089999999999996,8.61,68.0,12.8,12.8,94,168.7131123,3.68,8.6623493344,0.0,7,0.0,7,0
4474,0.0,4.8577,6.49,69.5,12.8,12.8,68,164.60666940000004,4.08,8.940458510900001,0.0,3,0.0,6,0
4475,0.0,3.1374,87.31,69.4,12.8,14.7,91,175.2482939,2.7,9.8492680912,1.0,1,1.0,1,0
4476,0.0,2.8796,51.98,67.1,12.8,12.8,111,173.0314193,2.95,9.249191426900001,0.0,6,1.0,10,0
4477,0.0,4.1844,56.09,69.4,10.0,10.7,87,166.0036383,4.37,1.6989786305,1.0,2,1.0,6,0
4478,0.0,4.93,93.59,72.6,12.6,11.5,72,185.6306252,2.72,3.842575529,1.0,5,0.0,5,0
4479,0.0,3.406,96.07,72.6,12.8,12.8,52,185.6306252,2.72,8.5772366815,0.0,5,1.0,9,0
4480,1.0,8.7993,93.34,80.3,10.7,10.7,112,190.6250739,3.36,1.7988308158,0.0,3,0.0,3,0
4481,0.0,5.0931,16.43,67.0,14.8,13.5,57,168.14317490000005,3.46,0.5102502164,0.0,8,0.0,9,0
4482,0.0,3.8258,8.63,69.4,13.0,10.6,70,165.8540725,4.44,10.1993749876,0.0,1,1.0,6,0
4483,0.0,5.0931,16.43,67.0,14.8,13.5,57,168.14317490000005,3.46,0.5045956587,0.0,8,0.0,8,0
4484,0.0,3.1338,48.42,67.2,12.6,11.5,83,171.19616330000005,3.03,4.6477782981,1.0,5,0.0,2,0
4485,1.0,3.8521,21.68,67.0,15.5,11.5,52,165.9509441,3.2,7.6429039034000015,0.0,3,1.0,3,0
4486,1.0,7.8239,96.18,80.4,10.7,10.7,101,192.8245948,3.39,3.0309334654000004,0.0,4,0.0,4,0
4487,1.0,4.2802,67.7,66.3,10.5,9.0,75,164.31463390000005,3.16,1.2823982601,0.0,2,1.0,4,0
4488,0.0,7.2755,87.98,79.3,15.2,13.5,53,189.5440738,3.52,0.8257333673,0.0,9,0.0,9,0
4489,0.0,6.029,82.96,68.5,15.2,13.5,40,174.7804831,2.66,1.0101871658,0.0,12,0.0,12,0
4490,0.0,6.1095,51.87,78.8,13.9,12.4,40,194.1442297,3.21,1.0101871658,0.0,10,0.0,10,0
4491,0.0,3.7927,23.45,68.0,14.8,10.7,56,168.89499540000003,3.69,1.925047946,0.0,6,0.0,6,0
4492,0.0,3.3611,88.06,80.1,12.5,15.3,53,188.1609222,3.48,8.5436336368,0.0,1,1.0,3,0
4493,0.0,3.4729,64.09,78.8,12.5,15.3,58,193.6113816,3.19,8.7440145389,0.0,11,1.0,12,0
4494,0.0,4.7583,18.28,70.1,12.6,9.7,70,168.7854764,4.42,3.8145956003,0.0,4,0.0,6,0
4495,0.0,6.0848,81.44,79.6,13.9,12.4,20,194.8306605,3.29,2.3293648722,0.0,5,0.0,6,0
4496,0.0,4.9885,31.22,67.5,12.6,9.7,73,167.9615905,3.91,4.6321877208,0.0,8,0.0,2,0
4497,0.0,4.8881,64.07,68.7,13.2,11.9,49,170.4751925,4.18,0.8599185868000001,0.0,6,0.0,9,0
4498,0.0,4.2879,10.46,67.1,13.0,10.8,108,166.7851862,3.81,8.7373633609,0.0,9,1.0,12,0
4499,0.0,6.3694,80.75,71.2,15.2,13.5,52,179.37516409999995,2.76,0.8340033425,0.0,3,0.0,4,0
4500,0.0,5.1816,17.49,66.3,14.8,13.5,21,167.5460189,3.32,2.5152046333,0.0,9,0.0,11,0
4501,0.0,4.5378,92.22,70.5,12.6,11.5,79,176.82254369999995,2.77,4.6426063312,1.0,2,0.0,2,0
4502,1.0,8.612,92.19,80.4,10.7,10.7,109,192.8245948,3.39,1.7841046522,0.0,4,0.0,4,0
4503,0.0,4.8881,64.07,68.7,13.2,11.9,55,170.4751925,4.18,0.7972257292,0.0,6,0.0,6,0
4504,0.0,4.877,50.95,70.1,13.2,11.9,18,168.7854764,4.42,2.0936698127,0.0,4,0.0,4,0
4505,0.0,5.4601,37.54,66.1,11.2,12.3,85,165.7220839,3.31,2.0910532316,1.0,11,0.0,11,0
4506,0.0,4.3215,14.21,68.7,13.0,10.8,74,170.4751925,4.18,9.0390780051,0.0,6,1.0,8,0
4507,1.0,7.06,76.62,79.0,10.7,10.7,111,195.8744368,3.24,1.768515312,0.0,7,0.0,7,0
4508,1.0,5.8502,76.55,79.0,15.1,13.4,71,194.4612831,3.31,3.8037333747,0.0,9,0.0,9,0
4509,1.0,7.8239,96.18,80.4,10.7,10.7,113,192.8245948,3.39,1.7755166619999998,0.0,4,0.0,4,0
4510,0.0,7.4265,82.39,79.3,13.9,11.5,75,195.9526553,3.27,1.997307203,0.0,6,0.0,7,0
4511,0.0,8.7236,89.27,72.6,15.2,10.7,75,185.6306252,2.72,1.997307203,0.0,5,0.0,5,0
4512,0.0,5.676,32.41,66.2,14.8,10.7,75,166.74153180000005,3.35,1.997307203,0.0,10,0.0,10,0
4513,0.0,9.902999999999999,91.43,78.5,15.2,10.7,75,189.6382211,3.49,1.997307203,0.0,8,0.0,9,0
4514,0.0,8.0419,87.8,79.6,13.9,11.5,75,194.8306605,3.29,1.997307203,0.0,5,0.0,8,0
4515,0.0,4.8739,96.32,75.5,12.6,11.5,83,187.9588779,3.17,4.6686696281,1.0,6,0.0,6,0
4516,0.0,3.4729,64.09,78.8,12.5,15.3,53,193.6113816,3.19,8.6556596302,0.0,11,1.0,11,0
4517,1.0,8.1413,94.59,79.6,10.7,10.7,113,194.8306605,3.29,1.7718383077000002,0.0,5,0.0,6,0
4518,0.0,4.055,23.17,66.1,11.2,10.6,81,165.7220839,3.31,1.6154008802000002,0.0,11,0.0,5,0
4519,0.0,7.1052,85.56,75.5,15.2,13.5,56,187.9588779,3.17,0.5293093047999999,0.0,6,0.0,8,0
4520,1.0,3.7823,60.39,67.7,15.5,11.5,44,175.0512181,2.69,7.5182583273,0.0,10,1.0,11,0
4521,1.0,4.404,95.24,78.1,15.5,11.5,80,189.236479,3.27,8.6752272141,0.0,10,1.0,10,0
4522,1.0,3.7652,42.11,67.6,15.5,11.5,72,174.6158156,2.86,9.2193862876,0.0,8,1.0,1,0
4523,1.0,5.4651,96.12,75.5,10.5,9.0,69,187.9588779,3.17,2.3410297857,0.0,6,1.0,6,0
4524,1.0,6.8145,61.91,79.0,10.7,10.7,108,194.4612831,3.31,1.8323592404,0.0,9,0.0,12,0
4525,0.0,7.1052,85.56,75.5,15.2,13.5,44,187.9588779,3.17,0.9735729224,0.0,6,0.0,6,0
4526,0.0,4.6246,59.24,67.1,9.6,10.6,84,173.0314193,2.95,1.6147997611000002,0.0,6,0.0,6,0
4527,0.0,3.844,72.91,67.5,10.0,10.7,84,167.9615905,3.91,1.6147997611000002,1.0,8,1.0,11,0
4528,0.0,6.0184,84.95,77.3,15.2,15.0,36,189.27894,3.43,3.2704911755,0.0,7,0.0,12,0
4529,0.0,4.6518,75.07,67.7,9.6,10.6,84,174.8671796,2.8,1.6147997611000002,0.0,9,0.0,10,0
4530,0.0,4.6246,59.24,67.1,9.6,10.6,84,173.0314193,2.95,1.6147997611000002,0.0,6,0.0,8,0
4531,0.0,3.8014,52.24,66.8,13.2,13.1,36,165.25843500000005,3.68,3.2704911755,0.0,11,0.0,11,0
4532,0.0,4.0,58.97,70.1,10.0,10.7,84,168.7854764,4.42,1.6147997611000002,1.0,4,1.0,4,0
4533,0.0,3.7927,23.45,68.0,11.2,10.6,84,168.89499540000003,3.69,1.6147997611000002,0.0,6,0.0,6,0
4534,0.0,3.8434,65.82,66.6,13.2,13.1,36,166.02525580000002,3.66,3.2704911755,0.0,10,0.0,10,0
4535,0.0,3.5568,96.66,77.3,12.8,12.8,112,189.27894,3.43,9.2673719544,0.0,7,1.0,12,0
4536,0.0,5.5029,79.58,71.5,9.6,10.6,82,182.5429545,2.66,1.6341522562000002,0.0,4,0.0,5,0
4537,0.0,5.0225,4.88,69.6,12.8,12.8,99,163.3624446,4.22,8.6871444205,0.0,2,0.0,4,0
4538,0.0,3.3631,92.79,71.5,12.8,12.8,99,182.5429545,2.66,8.6871444205,0.0,4,1.0,4,0
4539,0.0,4.9707,67.1,67.2,15.2,13.5,56,171.19616330000005,3.03,0.5388063679999999,0.0,5,0.0,6,0
4540,0.0,6.6110000000000015,82.28,71.5,15.2,13.5,20,182.5429545,2.66,2.5366323484,0.0,4,0.0,4,0
4541,0.0,2.8796,51.98,67.1,12.8,12.8,100,173.0314193,2.95,8.6413999004,0.0,6,1.0,6,0
4542,0.0,3.5027,97.01,75.5,12.8,12.8,57,187.9588779,3.17,8.7776487439,0.0,6,1.0,1,0
4543,0.0,5.1395,78.5,66.9,15.2,13.5,18,174.1138544,2.85,2.2327616186,0.0,7,0.0,8,0
4544,0.0,4.8502,48.55,66.8,13.2,11.9,56,165.25843500000005,3.68,0.7204422326000001,0.0,11,0.0,11,0
4545,1.0,5.1671,98.5,80.4,15.1,13.4,74,192.8245948,3.39,3.7988344685,0.0,4,0.0,4,0
4546,0.0,3.8258,8.63,69.4,13.0,10.8,103,165.8540725,4.44,8.7599075376,0.0,1,1.0,7,0
4547,0.0,4.6756,64.19,68.0,13.2,11.9,48,169.4708133,4.04,0.9396841428,0.0,7,0.0,11,0
4548,0.0,4.9811,19.03,66.2,14.8,13.5,22,166.74153180000005,3.35,2.4729255822,0.0,10,0.0,6,0
4549,0.0,3.5002,87.68,79.8,12.5,15.3,103,188.9390719,3.35,8.7059372276,0.0,2,1.0,3,0
4550,1.0,8.2213,71.42,79.0,10.7,10.7,112,194.4612831,3.31,1.7327773961,0.0,9,0.0,10,0
4551,0.0,6.0184,84.95,77.3,15.2,10.7,55,189.27894,3.43,1.9335036874,0.0,7,0.0,7,0
4552,0.0,4.2879,10.46,67.1,13.0,10.8,104,166.7851862,3.81,8.7801351689,0.0,9,1.0,2,0
4553,0.0,3.7927,23.45,68.0,11.2,10.6,81,168.89499540000003,3.69,1.6065475,0.0,6,0.0,7,0
4554,0.0,2.9977,76.85,67.7,12.8,12.8,38,175.0512181,2.69,8.2817172395,0.0,10,1.0,10,0
4555,0.0,5.3915,77.49,69.4,9.6,10.6,87,175.2482939,2.7,1.6539574581999998,0.0,1,0.0,3,0
4556,0.0,6.9259,86.87,78.8,15.2,13.5,47,188.6493901,3.3,0.9846665809,0.0,11,0.0,12,0
4557,0.0,5.0005,4.96,68.6,12.8,12.8,106,163.3011429,4.09,8.7436363214,0.0,1,0.0,8,0
4558,0.0,5.9069,84.22,75.5,9.6,10.6,90,187.9588779,3.17,1.6809622429,0.0,6,0.0,6,0
4559,0.0,5.0439,41.68,66.3,15.2,13.5,58,164.31463390000005,3.16,0.6995481623,0.0,2,0.0,2,0
4560,1.0,4.7092,92.75,68.5,10.5,9.0,69,174.7804831,2.66,2.3831039418,0.0,12,1.0,1,0
4561,0.0,4.8739,96.32,75.5,12.6,11.5,87,187.9588779,3.17,4.6891460468,1.0,6,0.0,6,0
4562,0.0,4.8210000000000015,64.15,67.5,13.2,11.9,21,167.9615905,3.91,2.476435296,0.0,8,0.0,9,0
4563,1.0,5.3946,85.85,78.7,15.1,13.4,70,195.0863121,3.25,4.6886809984,0.0,8,0.0,9,0
4564,0.0,3.4622,65.49,78.8,12.5,15.3,40,194.1442297,3.21,8.3326144498,0.0,10,1.0,10,0
4565,0.0,3.3611,94.61,78.1,12.8,12.8,109,189.236479,3.27,8.7912970245,0.0,10,1.0,11,0
4566,0.0,4.8210000000000015,64.15,67.5,13.2,11.9,19,167.9615905,3.91,2.1125294504,0.0,8,0.0,10,0
4567,0.0,3.9963,68.01,67.7,12.6,11.5,76,175.0512181,2.69,3.7572910435,1.0,10,0.0,10,0
4568,0.0,4.8881,64.07,68.7,13.2,11.9,20,170.4751925,4.18,2.348568837,0.0,6,0.0,10,0
4569,0.0,4.9309,24.67,68.7,12.6,9.7,85,170.4751925,4.18,4.6964752277,0.0,6,0.0,7,0
4570,0.0,4.9126,7.07,69.5,12.8,12.8,105,166.5574036,4.06,8.696163242799999,0.0,4,0.0,4,0
4571,0.0,5.0485,17.97,68.0,14.8,13.5,18,168.7131123,3.68,2.198933513,0.0,7,0.0,7,0
4572,0.0,4.349,46.41,78.8,13.9,11.5,54,193.6113816,3.19,1.945561832,0.0,11,0.0,12,0
4573,0.0,3.2878,90.05,71.2,12.8,12.8,108,179.37516409999995,2.76,8.7688703216,0.0,3,1.0,7,0
4574,1.0,5.7367,13.2,66.8,10.0,11.9,65,165.25843500000005,3.68,10.4730262869,0.0,11,1.0,2,0
4575,1.0,4.0604,13.89,66.2,7.1,11.5,42,166.74153180000005,3.35,7.4471367299,0.0,10,1.0,1,0
4576,1.0,4.3667,60.23,66.1,10.5,9.0,74,164.0254855,3.2,2.1150996095,0.0,1,1.0,5,0
4577,1.0,7.7522,96.57,79.8,10.7,10.7,100,188.9390719,3.35,2.5134660129,0.0,2,0.0,3,0
4578,1.0,7.8239,96.18,80.4,10.7,10.7,112,192.8245948,3.39,1.7081917594999998,0.0,4,0.0,5,0
4579,1.0,8.1413,94.59,79.6,10.7,10.7,112,194.8306605,3.29,1.7081917594999998,0.0,5,0.0,6,0
4580,1.0,3.3611,88.06,80.1,12.5,13.4,63,188.1609222,3.48,10.3998116215,0.0,1,1.0,3,0
4581,0.0,3.4575,78.75,79.6,12.5,15.3,105,194.8306605,3.29,8.6988425144,0.0,5,1.0,5,0
4582,0.0,2.8366,61.74,66.9,12.8,12.8,57,174.1138544,2.85,8.8042982221,0.0,7,1.0,8,0
4583,0.0,3.7348,69.71,67.7,12.6,11.5,77,174.8671796,2.8,3.756911532,1.0,9,0.0,11,0
4584,0.0,5.2054,73.36,67.1,15.2,13.5,58,173.0314193,2.95,0.6009796924,0.0,6,0.0,9,0
4585,0.0,6.1568,78.64,67.1,9.6,12.3,83,173.0314193,2.95,2.1180134686,1.0,6,0.0,6,0
4586,0.0,4.4461,97.47,78.5,15.2,15.0,24,189.6382211,3.49,6.3037823501,0.0,8,0.0,9,0
4587,0.0,3.4343,13.01,66.2,12.8,12.8,105,166.74153180000005,3.35,8.6948199435,0.0,10,0.0,11,0
4588,0.0,3.3253,21.79,66.3,12.8,12.8,57,164.6735404,3.25,8.8103939138,0.0,12,0.0,2,0
4589,0.0,3.4088,85.46,67.0,15.2,15.0,26,165.9509441,3.2,6.2803424475,0.0,3,0.0,5,0
4590,0.0,2.8796,51.98,67.1,12.8,12.8,106,173.0314193,2.95,8.702247179,0.0,6,1.0,7,0
4591,1.0,5.2131,9.04,68.9,10.0,11.9,71,170.1945226,4.28,10.2950432015,0.0,5,1.0,6,0
4592,0.0,7.1434,97.79,78.1,12.6,11.5,77,189.236479,3.27,2.5398252556,1.0,10,0.0,10,0
4593,1.0,5.2589999999999995,15.75,69.5,7.1,11.5,69,166.5574036,4.06,9.7805470245,0.0,4,1.0,6,0
4594,0.0,9.3228,23.9,69.4,12.6,6.7,99,165.8540725,4.44,3.1059724092,1.0,1,0.0,2,0
4595,0.0,5.0005,4.96,68.6,12.8,12.8,106,163.3011429,4.09,8.704537313200001,0.0,1,0.0,6,0
4596,0.0,4.0971,18.67,66.3,14.8,10.7,49,167.5460189,3.32,1.9578675832,0.0,9,0.0,9,0
4597,1.0,4.2892,92.66,78.5,15.5,11.5,73,189.6382211,3.49,9.063671278200001,0.0,8,1.0,8,0
4598,0.0,5.933,93.8,67.9,12.6,11.5,77,174.9641855,2.66,2.526487533,1.0,11,0.0,11,0
4599,1.0,5.7269,97.65,80.5,10.5,9.0,66,188.1721628,3.48,2.4443818317,0.0,12,1.0,2,0
4600,0.0,2.944,74.34,67.7,12.8,12.8,107,174.8671796,2.8,8.7092903814,0.0,9,1.0,9,0
4601,0.0,6.7506,95.87,75.5,12.6,11.5,78,187.9588779,3.17,2.542293159,1.0,6,0.0,6,0
4602,1.0,4.8344,10.16,69.3,10.3,7.4,75,167.1401414,4.33,1.8376729652,0.0,3,0.0,3,0
4603,0.0,3.8695,61.61,78.5,13.0,14.6,68,192.69357130000003,3.13,11.011650246099999,1.0,12,1.0,12,0
4604,1.0,5.2131,9.04,68.9,10.0,11.9,71,170.1945226,4.28,9.819376242899999,0.0,5,1.0,5,0
4605,1.0,5.5489999999999995,96.89,77.3,10.5,9.0,72,189.27894,3.43,1.215274738,0.0,7,1.0,7,0
4606,0.0,9.3779,92.16,80.5,9.6,12.3,78,188.1721628,3.48,2.1620692524000003,1.0,12,0.0,1,0
4607,0.0,4.3737,14.7,68.0,12.6,12.3,75,168.7131123,3.68,11.0176121375,0.0,7,1.0,10,0
4608,1.0,4.605,92.76,67.9,10.5,9.0,64,174.9641855,2.66,1.4910071048,0.0,11,1.0,11,0
4609,0.0,3.9464,66.8,78.8,13.0,14.6,67,194.1442297,3.21,10.1948706562,1.0,10,1.0,10,0
4610,0.0,4.3737,14.7,68.0,12.6,12.3,74,168.7131123,3.68,9.7101146828,0.0,7,1.0,7,0
4611,1.0,3.9827,21.37,66.3,15.5,11.5,67,164.31463390000005,3.16,10.3593046226,0.0,2,1.0,9,0
4612,0.0,6.8061,69.97,78.7,13.9,11.5,77,195.0863121,3.25,2.2189824726,0.0,8,0.0,11,0
4613,0.0,5.8261,58.58,66.3,15.2,10.7,77,164.31463390000005,3.16,2.2189824726,0.0,2,0.0,2,0
4614,0.0,9.6928,92.99,78.1,15.2,10.7,77,189.236479,3.27,2.2189824726,0.0,10,0.0,2,0
4615,0.0,5.9786,67.28,79.0,13.9,12.4,47,195.8744368,3.24,0.8642796181,0.0,7,0.0,7,0
4616,0.0,2.9977,76.85,67.7,12.8,12.8,103,175.0512181,2.69,10.2689862764,0.0,10,1.0,8,0
4617,0.0,6.0848,81.44,79.6,13.9,12.4,55,194.8306605,3.29,0.8007085083,0.0,5,0.0,6,0
4618,0.0,9.3779,92.16,80.5,9.6,12.3,84,188.1721628,3.48,2.1074210154,1.0,12,0.0,1,0
4619,0.0,8.7236,89.27,72.6,9.6,12.3,84,185.6306252,2.72,2.1074210154,1.0,5,0.0,5,0
4620,0.0,5.4601,37.54,66.1,11.2,12.3,84,165.7220839,3.31,2.1074210154,1.0,11,0.0,1,0
4621,0.0,5.5775,43.23,66.3,11.2,12.3,84,164.6735404,3.25,2.1074210154,1.0,12,0.0,12,0
4622,0.0,6.8822,54.28,78.8,10.7,13.6,84,194.1442297,3.21,2.1074210154,0.0,10,0.0,10,0
4623,0.0,9.6502,91.5,79.3,9.6,12.3,84,189.5440738,3.52,2.1074210154,1.0,9,0.0,9,0
4624,0.0,6.1568,78.64,67.1,9.6,12.3,84,173.0314193,2.95,2.1074210154,1.0,6,0.0,7,0
4625,0.0,6.7976,50.88,78.8,10.7,13.6,84,193.6113816,3.19,2.1074210154,0.0,11,0.0,11,0
4626,0.0,9.902999999999999,91.43,78.5,9.6,12.3,84,189.6382211,3.49,2.1074210154,1.0,8,0.0,8,0
4627,0.0,9.902999999999999,91.43,78.5,9.6,12.3,84,189.6382211,3.49,2.1074210154,1.0,8,0.0,8,0
4628,0.0,9.6928,92.99,78.1,9.6,12.3,84,189.236479,3.27,2.1074210154,1.0,10,0.0,10,0
4629,0.0,7.5095,89.51,69.4,9.6,12.3,84,175.2482939,2.7,2.1074210154,1.0,1,0.0,2,0
4630,0.0,9.902999999999999,91.43,78.5,9.6,12.3,84,189.6382211,3.49,2.1074210154,1.0,8,0.0,8,0
4631,0.0,5.3915,77.49,69.4,15.2,10.7,69,175.2482939,2.7,1.8208675223,0.0,1,0.0,3,0
4632,0.0,6.2717,92.55,78.1,15.2,10.7,69,189.236479,3.27,1.8208675223,0.0,10,0.0,5,0
4633,0.0,3.6879,46.02,68.6,14.8,10.7,69,163.3011429,4.09,1.8208675223,0.0,1,0.0,7,0
4634,0.0,3.9291,70.62,68.7,13.2,8.9,69,170.4751925,4.18,1.8208675223,0.0,6,0.0,9,0
4635,0.0,3.9291,70.62,68.7,13.2,8.9,69,170.4751925,4.18,1.8208675223,0.0,6,0.0,6,0
4636,0.0,5.8267,93.03,79.8,13.9,11.5,69,188.9390719,3.35,1.8208675223,0.0,2,0.0,2,0
4637,0.0,5.5622,82.73,68.5,9.6,10.6,102,174.7804831,2.66,1.7911369133,0.0,12,0.0,1,0
4638,0.0,4.8913,53.07,69.5,11.2,10.6,102,166.5574036,4.06,1.7911369133,0.0,4,0.0,4,0
4639,0.0,7.2459,74.17,75.5,9.6,10.6,102,187.9588779,3.17,1.7911369133,0.0,6,0.0,6,0
4640,0.0,4.9215,54.37,69.6,11.2,10.6,102,163.3624446,4.22,1.7911369133,0.0,2,0.0,2,0
4641,0.0,4.9008,80.41,66.9,9.6,10.6,102,174.1138544,2.85,1.7911369133,0.0,7,0.0,7,0
4642,0.0,7.6044,75.8,79.3,9.6,10.6,102,189.5440738,3.52,1.7911369133,0.0,9,0.0,11,0
4643,0.0,5.1027,58.65,66.8,10.0,10.7,102,165.25843500000005,3.68,1.7911369133,1.0,11,1.0,1,0
4644,0.0,6.3139,79.36,70.5,9.6,10.6,102,176.82254369999995,2.77,1.7911369133,0.0,2,0.0,2,0
4645,0.0,7.7547,78.32,78.8,9.6,10.6,102,188.6493901,3.3,1.7911369133,0.0,11,0.0,11,0
4646,0.0,4.6631,68.72,67.2,9.6,10.6,102,171.19616330000005,3.03,1.7911369133,0.0,5,0.0,5,0
4647,0.0,6.3139,79.36,70.5,9.6,10.6,102,176.82254369999995,2.77,1.7911369133,0.0,2,0.0,2,0
4648,0.0,7.7547,78.32,78.8,9.6,10.6,102,188.6493901,3.3,1.7911369133,0.0,11,0.0,12,0
4649,0.0,6.825,75.86,71.5,9.6,10.6,102,182.5429545,2.66,1.7911369133,0.0,4,0.0,4,0
4650,0.0,4.9008,81.83,67.6,9.6,10.6,102,174.6158156,2.86,1.7911369133,0.0,8,0.0,8,0
4651,0.0,7.394,82.67,80.5,9.6,10.6,102,188.1721628,3.48,1.7911369133,0.0,12,0.0,3,0
4652,0.0,4.8913,53.07,69.5,11.2,10.6,102,166.5574036,4.06,1.7911369133,0.0,4,0.0,6,0
4653,0.0,4.828,36.71,66.1,11.2,10.6,102,165.7220839,3.31,1.7911369133,0.0,11,0.0,12,0
4654,0.0,5.8028,81.22,69.4,9.6,10.6,102,175.2482939,2.7,1.7911369133,0.0,1,0.0,1,0
4655,0.0,4.6631,68.72,67.2,9.6,10.6,102,171.19616330000005,3.03,1.7911369133,0.0,5,0.0,5,0
4656,0.0,3.5568,96.66,77.3,12.8,12.8,84,189.27894,3.43,9.542182010700001,0.0,7,1.0,1,0
4657,0.0,4.5753,73.14,79.0,13.9,12.4,21,195.8744368,3.24,3.1128252235,0.0,7,0.0,10,0
4658,0.0,3.8258,8.63,69.4,13.0,10.8,36,165.8540725,4.44,8.3137395776,0.0,1,1.0,4,0
